32.1386	0.583
32.1396	0.533
32.1405	0.483
32.1415	0.45
32.1425	0.417
32.1434	0.383
32.1444	0.367
32.1454	0.35
32.1464	0.317
32.1473	0.317
32.1483	0.317
32.1493	0.3
32.2357	0.383
32.2367	0.4
32.2377	0.717
32.2387	0.983
32.2398	0.267
32.2408	0.233
32.248	0.3
32.249	0.25
32.2501	0.233
32.2511	0.267
32.2521	0.383
32.2531	0.217
32.2542	0.733
32.2552	1.017
32.2562	0.317
32.1503	0.283
32.1512	0.25
32.1522	0.25
32.1532	0.267
32.1541	0.283
32.1551	0.3
32.1561	0.283
32.1571	0.317
32.158	0.35
32.159	0.383
32.16	0.4
32.1609	0.367
32.1619	0.333
32.1571	0.317
32.158	0.35
32.159	0.383
32.16	0.4
32.1609	0.367
32.1619	0.333
32.1629	0.35
32.1639	0.4
32.1648	0.417
32.1658	0.417
32.1668	0.433
32.1678	0.45
32.1688	0.483
32.1699	0.5
32.1709	0.483
32.1719	0.517
32.173	0.567
32.174	0.633
32.175	0.683
32.176	0.717
32.1771	0.75
32.1781	0.9
32.1791	1.1
32.1801	1.2
32.1812	1.25
32.1822	1.2
32.1832	1.167
32.1843	1.25
32.1853	1.4
32.1863	1.633
32.1873	1.867
32.1884	1.933
32.1894	1.6
32.1904	1.3
32.1915	1.55
32.1925	1.917
32.1935	2.15
32.1945	1.333
32.1956	1.4
32.1966	1.533
32.1976	1.667
32.1987	1.617
32.1997	1.833
32.2007	1.983
32.2016	1.833
32.2026	1.15
32.2036	1.167
32.2045	0.817
32.2055	0.55
32.2065	0.483
32.2074	0.667
32.2084	0.95
32.2094	0.383
32.2104	0.417
32.2113	0.15
32.2123	0.233
32.2133	0.333
32.2142	0.417
32.2152	0.783
32.2162	0.8
32.2172	0.25
32.2181	0.25
32.2191	0.3
32.2201	0.233
32.4266	0.717
32.4276	0.75
32.4285	0.867
32.4295	1.033
32.4305	1.367
32.4315	1.617
32.4324	1.667
32.4334	1.25
32.4344	0.883
32.4353	1.267
32.4363	0.933
32.4373	0.533
32.4383	0.583
32.4393	0.8
32.4403	1.333
32.4413	1.75
32.4424	1.85
32.4434	1.017
32.4444	0.683
32.4454	1.3
32.4465	1.183
32.4475	0.867
32.4485	1
32.4496	1.35
32.4506	2.4
32.4516	3.583
32.4526	3.833
32.4537	2.983
32.4547	3.75
32.4557	3.417
32.4567	2.783
32.4578	2.65
32.4588	2.45
32.4598	3.083
32.4609	3.7
32.4619	2.933
32.4629	1.833
32.4639	2.85
32.465	2.35
32.466	2
32.467	2.383
32.468	2.4
32.4691	3.85
32.4701	4.4
32.4711	3.4
32.4721	2.6
32.4731	3.083
32.474	2.417
32.475	2.133
32.476	2.233
32.477	2.167
32.4779	3
32.4789	2.917
32.4799	1.65
32.4808	1.15
32.4818	1.667
32.4828	0.933
32.4838	1.2
32.4847	1.067
32.4857	1.333
32.4867	2
32.4876	1.75
32.4886	0.7
32.4896	0.55
32.4906	0.883
32.4915	0.433
32.4925	0.833
32.4935	0.617
32.4944	1.083
32.4954	1.6
32.4964	1.3
32.4974	0.267
32.4983	0.583
32.4993	0.5
32.5003	0.35
32.5012	0.583
32.5022	0.433
32.5032	0.917
32.5042	1.167
32.5051	0.55
32.5061	-0.05
32.5071	0.4
32.5082	0.117
32.5092	0.217
32.5102	0.333
32.5112	0.383
32.5123	0.85
32.5133	0.767
32.5143	0.2
32.5154	-0.083
32.5164	0.267
32.5174	0
32.5185	0.2
32.5195	0.083
32.5205	0.383
32.5215	0.733
32.5226	0.617
32.5236	0
32.5246	-0.05
32.5257	0.133
32.5267	-0.017
32.5277	0.217
32.5288	0.033
32.5298	0.417
32.5308	0.65
32.5318	0.5
32.5329	-0.083
32.5339	0
32.5349	0.05
32.536	0
32.537	0.2
32.538	0
32.5391	0.45
32.54	0.567
32.541	0.317
32.542	-0.217
32.5429	0.1
32.5439	-0.017
32.5449	0
32.5458	0.133
32.5468	0
32.5478	0.5
32.5487	0.517
32.5497	0.317
32.5507	-0.3
32.5517	0.133
32.5526	-0.033
32.5536	0.083
32.5546	0.05
32.5555	0.05
32.5565	0.417
32.5575	0.5
32.5584	0.333
32.5594	-0.233
32.5604	0.1
32.5613	-0.017
32.5623	0.083
32.5633	0.067
32.5643	-0.017
32.5652	0.367
32.5662	0.467
32.5672	0.5
32.5681	-0.2
32.5691	0.117
32.5701	-0.033
32.571	0.033
32.572	0.117
32.573	-0.017
32.574	0.25
32.575	0.433
32.576	0.533
32.577	-0.067
32.5781	0
32.5791	0.083
32.5801	-0.033
32.5812	0.2
32.5822	0.017
32.5832	0.2
32.5842	0.3
32.5853	0.567
32.5863	0.333
32.5873	-0.05
32.5884	0.083
32.5894	0
32.5904	0.15
32.5914	0.067
32.5925	0.117
32.5935	0.167
32.5945	0.367
32.5956	0.567
32.5966	0.25
32.5976	-0.017
32.5986	0.15
32.5997	0.033
32.6007	0.183
32.6017	0.1
32.6028	0.15
32.6038	0.167
32.6048	0.417
32.6058	0.55
32.6069	0.45
32.6078	0.017
32.6088	0.2
32.6098	0.083
32.6108	0.25
32.6117	0.15
32.6127	0.233
32.6137	0.2
32.6146	0.3
32.6156	0.5
32.6166	0.583
32.6176	0.333
32.6185	0.1
32.6195	0.183
32.6205	0.15
32.6214	0.233
32.6224	0.167
32.6234	0.233
32.6244	0.217
32.6253	0.333
32.6263	0.5
32.6273	0.533
32.6282	0.3
32.6292	0.083
32.6302	0.183
32.6312	0.117
32.6321	0.217
32.6331	0.183
32.6341	0.217
32.635	0.2
32.636	0.25
32.637	0.4
32.6379	0.517
32.6389	0.4
32.6399	0.117
32.6409	0.167
32.6418	0.15
32.6429	0.217
32.6439	0.183
32.6449	0.233
32.646	0.183
32.647	0.25
32.648	0.3
32.649	0.483
32.6501	0.533
32.6511	0.417
32.6521	0.15
32.6532	0.2
32.6542	0.183
32.6552	0.233
32.6563	0.217
32.6573	0.25
32.6583	0.25
32.6593	0.267
32.6604	0.367
32.6614	0.467
32.6624	0.567
32.6635	0.45
32.6645	0.267
32.6655	0.183
32.6666	0.233
32.6676	0.25
32.6686	0.25
32.6696	0.25
32.6707	0.25
32.6717	0.267
32.6727	0.333
32.6738	0.417
32.6748	0.5
32.6758	0.45
32.6767	0.283
32.6777	0.133
32.6787	0.217
32.6796	0.183
32.6806	0.233
32.6816	0.217
32.6826	0.233
32.6835	0.25
32.6845	0.317
32.6855	0.383
32.6864	0.467
32.6874	0.483
32.6884	0.35
32.6893	0.2
32.6903	0.167
32.6913	0.217
32.6923	0.217
32.6932	0.25
32.6942	0.233
32.6952	0.233
32.6961	0.267
32.6971	0.367
32.6981	0.433
32.699	0.483
32.7	0.467
32.701	0.35
32.7019	0.217
32.7029	0.217
32.7039	0.233
32.7049	0.25
32.7058	0.25
32.7068	0.25
32.7078	0.25
32.8377	0.1
32.8387	0.1
32.8397	0.1
32.8407	0.117
32.8416	0.117
32.8426	0.1
32.8436	0.117
32.8445	0.117
32.8455	0.117
32.8465	0.1
32.8476	0.1
32.8486	0.1
32.8496	0.1
32.8507	0.1
32.8517	0.1
32.8527	0.1
32.8537	0.1
32.8548	0.1
32.8558	0.1
32.8568	0.083
32.8578	0.083
32.8589	0.083
32.8599	0.083
32.8609	0.083
32.862	0.083
32.863	0.067
32.864	0.067
32.865	0.067
32.8661	0.067
32.8671	0.067
32.8681	0.05
32.8691	0.067
32.8702	0.067
32.8712	0.05
32.8722	0.067
32.8732	0.067
32.8743	0.05
32.8753	0.05
32.8763	0.05
32.8774	0.05
32.8784	0.05
32.8794	0.05
32.8803	0.05
32.8813	0.05
32.8823	0.05
32.8832	0.05
32.8842	0.033
32.8852	0.033
32.8861	0.033
32.8871	0.033
32.8881	0.033
32.8891	0.033
32.89	0.017
32.891	0.017
32.892	0.033
32.8929	0.017
32.8939	0.017
32.8949	0.017
32.8959	0.033
32.8968	0.017
32.8978	0.017
32.8988	0.017
32.8997	0.017
32.9007	0.017
32.9017	0.017
32.9026	0.017
32.9036	0.017
32.9046	0.017
32.9056	0.017
32.9065	0.017
32.9075	0.017
32.9085	0.017
32.9094	0.017
32.9104	0.017
32.9114	0.017
32.9124	0.017
32.9133	0.017
32.9144	0.017
32.9154	0.05
32.9164	0.183
32.9174	0.283
32.9185	0.517
32.9195	1.033
32.9205	1.367
32.9216	1.7
32.9226	2.4
32.9236	3.417
32.9246	5.167
32.9257	7.833
32.9267	11.267
32.9277	15.333
32.9288	19.533
32.9298	19.55
32.9308	20.117
32.9318	20.917
32.9329	21.933
32.9339	24.6
